text	future_sentiment	class
قلتها العربجي جاب العيد راعي حبو يديكم مقلوبه والحين المجلس يبون يرقعون له شكله جاهم تلفون خرشهم خرش	neutral	finance
تبي تضيع تبي تفشل تبي تخسر اسئل الاعضاء وراح يودونك بداهيه اتت مقتنع وشاري لاتسئل	pessimistic	finance
ليش ما حد نبه من المحللين عن نزول السوق كل واحد يعطي أرقام فلكيه واخرها نزول حدوود200نقطه والسهم الي طالع3%نزل3%	pessimistic	finance
قهر كانت نص الحين ربع ماتسوى	pessimistic	finance
عليه من الله مايستحق وش يضره لو خلى السهم ينطلق على راحته العالم متعلقين فوق بـ 5 و6 ريال	pessimistic	finance
وش الفايدة من نفخ المؤشر ؟ والشركات محلك سر	pessimistic	finance
اميانتيت وراه ملاك vip وهذا سبب مطامره	pessimistic	finance
ما يستاهل المجازفه سعر مبالغ فيه	pessimistic	finance
بلغت الخسارة 38٪ من راس المال وجاي توصي عليه خليت 250 شركة بالسوق وجاي توصي على شركة خسرانه	pessimistic	finance
السوق طوّعك غصب ما عاد يمديك ترجف	pessimistic	finance
الشركات تنبسط على الي مثلك خلك حذر وبس	pessimistic	finance
صادق السوق له كم يوم يرتفع وهي بالاحمر واذا صحح السوق اول الشركات تنزل	pessimistic	finance
اذا لم يوزع ارباح مشكله	pessimistic	finance
والله ان بعتها لاحذفها من القائمه	pessimistic	finance
شكلهم نسوا ينزلون الخبر مثل موقع ارقام اي خبر اول المعلنين ولكن خبر رفع سعر الديزل سكتم بكتم ولاوحس	pessimistic	finance
سهم مروح زي راعيه وين بدجت عنها ولومي	pessimistic	finance
نسأل الله أن يشل يمينه وأن يريه الخساره في نفسه وماله	pessimistic	finance
زعلان من الارتفاعات وشكله يبي يركع الاسواق بتصريحاته	pessimistic	finance
ملاهي ماسمي صناع باملاك صناع العصر الحديث لطباعه النقد والهروله باملاك الشيوخ والبقيه جلد لحين عودت الشيخ لاعادت شراء خلاقينه	pessimistic	finance
الثور اللي يدخل فيه الحين	neutral	finance
ترا. تدمرو ا السوق بمثل هذه المواضيعين اذا ودكم السوق يترفع. اتركو. مثل هذا الكلام	pessimistic	finance
من جد المتحكم بالسهم مجرم شف العقارية كيف تفاعل وحقق ارتفاعات ممتازه الله يعين ملاك الاركان	optimistic	finance
والجوف ز لعنة الله على مضاربها	pessimistic	finance
عساك من هذا واردى في خسايرك كل علومك بربسه لشريت طبلت ولا بعت ترجف الموشر والمؤشر	pessimistic	finance
الله يكفينا شرهم هوامير الخيبة	pessimistic	finance
المشكله اني في محيفره بترووورابغ ب 10.6 ريال كميه كبيره والا توبه من البتروكميكل شاكر مرورك	pessimistic	finance
والسهم ينضرب ضرب مبرح وقيمته الدفتريه 14.40	pessimistic	finance
ابشر بالفقر مختلط وحسود	pessimistic	finance
خرطي وبشخطة قلم هالأرباح الصورية تختفي إذا ما انقلبت لخسائر بعد	pessimistic	finance
طحنت السهم طحن الجميع خسران معك ايش تبي اكثر من كذا	pessimistic	finance
.كما في العنوان..متى راح يقلععععععععععععععععععع	pessimistic	finance
اول مره اشوف محارب ومتشائم ومحبط مفروض تغير اسمك المخرف	pessimistic	finance
ارامكو يسحب الطلبات ويسحب العروض ولافكر من اللي شافه ؟	neutral	finance
بصراحة نظام البنك هرم ولا يستطيع ان يواكب عصر السرعة	pessimistic	finance
الله يحرقه اشريه مع الافتتاح 58.4 والان 56.2 الله يشل اطرافه	pessimistic	finance
ابو سعود الاعلان موجود من العصر ماعليك من السراب ماعنده ماعند جدتي	neutral	finance
نعطيهم اليوم فرصه اذا ماتعدلو بكرا عفشك والجبل😎	pessimistic	finance
المضارب جالس يرش بكل قوة	pessimistic	finance
انتبه لايأكلك قرش المتحده اهلكه الله عاجلا غير آجل	pessimistic	finance
يبون يكحلونه اعموه تطبيق دايخ وعوفونا متابعة السوق بسببه	pessimistic	finance
اشوفك تلف على المواضيع ترجف ... طلع الهدف تفكر كتاباتك ... تركع الاسهم علشان تشتري اللون الاخضر .... يقهر صح	pessimistic	finance
حركه تتكرر بدون فائده لأغلب الشركات !! ضغط المؤشر 4 ساعات ثم يفز آخر دقيقه الى متى هالمزاد مستفز	pessimistic	finance
يارجل الضرائب ورفع اسعار الطاقه حمس اضعاف ورفع اسعار السلع خلوه بعض المطبلين ايجابي	optimistic	finance
اسمنت نجران ليس له حق في الابقاء على الارباح والاحتفاظ بها ويمتنع عن توزيعها بدون سبب يدعو الي ذلك .	pessimistic	finance
اللي تفكر فيه غيرك بفكر فيه .... ماكو فكة	pessimistic	finance
جحه له معرفين ومكشوفه مبتلى الله يبلاه	pessimistic	finance
المريشد من عقب تصريحه مهوب معين خير فتح العيون وعرفو مدى الفشل المتحقق	pessimistic	finance
السهم مجنون فعلا لكن في النزول ليش نازل من 230 الى 16!	neutral	finance
ماقصر جمجوم 121 لكن اللي يجمع بموارد ماشبع 129 حركات صناديق وبعدها. انفجار. سعري	optimistic	finance
مايوجد حل لهذه المشكله يالحمراني	neutral	finance
لاحول ولاقوة الا بالله الله يصلحه طيب يروح الساحة يفحط بها هنا اسهم وناس تعبانه	pessimistic	finance
سهم مهارة النكبة الله يسامح مجلس الاداره احبط المساهمين …	pessimistic	finance
كل شي راح يولع الله المستعان	pessimistic	finance
احسنت .. لن تدفع من ميزانياتها تبيعات الرفع لسواد عيوننا بل سترفع بقدر اكبر من الرفع ..	optimistic	finance
ينزلون اخبار ايجابية للقطاع كل فترة وأخرى علشان يروح الصغار للتأمين ويحجرونهم فيه ويطيرون السوق	optimistic	finance
عساه يرتفع خل التوزيع له شهرين بين 159 162 مااستفادو ملاك السهم من موجه الارتفاعات	pessimistic	finance
تعبنا من الاسهم الرخيصه اللي مضاربينها حسده مجرمين يتلذذون بخسارتنا	pessimistic	finance
وجزيرة تكافل نفس الاسلوب حسبنا الله وكفى	pessimistic	finance
احتاج منك كذا رشه من اسهمك على سعر 26 الله يوفقك وبعد ما ترش ال26 الله يسخطك بعدها .	pessimistic	finance
احسنت يامحارب رغم التحذير الا انك بتشوف الناس متعلقعه فوق .. مايتوبون	pessimistic	finance
بعض الاسهم اعطت وما قصروا مضاربينها رايتهم بيضاء لكن بالله الخزف ليش نازل كذا وشارد	pessimistic	finance
بل حتى تؤثر على الأمن القومي بتصير مثل مسمار جحا	pessimistic	finance
نشاهد كل فترة إعلان جديد عن صفقة الإستحواذ ولم نرى نتيجة حتى الأن ( أسمع قعقعه ولانرى طحننآ)	pessimistic	finance
لن ينفذوا لك. الرصيد لا يكفي من وسيطك عشان ننحاش عنه	pessimistic	finance
نبغا اضعاف اضعاف اضعاف اضعاف	optimistic	finance
جعلها لاتبقي ولا تذر ناكل عسل كلنا ولا ناكل تراب وحدنا	pessimistic	finance
ههههههههههههههه ههههههههههههههه والله سهم يتحكم فيه مرييييييض ومعتوووووووووووووووووه اخساااااااه الله وقبحه ....	pessimistic	finance
عندك سهم متقدمه اسبوع احمر الله يخسه	pessimistic	finance
الصندوق هو اللي متحكم في السوق ويلعب في مجموعة اسهم منها علم وسال واكوابار	neutral	finance
